title,link,summary,publisher,reporter,signal,collected_at
&quot;다주택 절세 막차타자&quot;…강남3구 토지거래허가 2배 껑충,https://www.newsis.com/view/NISX20260417_0003595451,"Region: 강남3구 (강남, 서초, 송파)
Keyword: 다주택자, 토지거래허가, 부동산 절세
Signal: BULL

다주택자들이 부동산 규제 강화를 앞두고 절세 방안을 모색하며 강남 3구에서의 토지거래허가 건수가 두 배 증가했습니다. 이는 규제 완화 기대감보다는 규제 회피 목적의 거래가 증가했음을 시사하며, 정부의 부동산 정책 방향에 따라 시장 흐름에 변화가 예상됩니다.",뉴시스,Unknown,BULL,2026-04-17 03:45
"'지역 내 최고가' 기록하는 신규 분양 단지, 지금이 가장 저렴해",https://www.thegolftimes.co.kr/news/articleView.html?idxno=80859,"Region: (기사 본문에 지역명이 명시되어 있지 않음)
Keyword: 신규 분양 단지, 최고가, 저렴
Signal: BULL",골프타임즈,Unknown,BULL,2026-04-17 03:43
“현금 11억 없으면 당첨 무의미”… 청약통장 5개월새 26만명 줄었다,https://www.donga.com/news/Economy/article/all/20260417/133758854/1,"Region: 전국
Keyword: 청약시장 위축, 자금 부담
Signal: BEAR

11억 원 이상의 현금 보유 없이는 청약 당첨이 무의미하다는 지적 속에서 청약통장 가입자가 5개월 만에 26만 명 감소하며 청약 시장의 위축이 심화되고 있습니다. 이는 높은 자금 부담으로 인해 청약 시장 진입 장벽이 높아졌음을 시사합니다.",동아일보,Unknown,BEAR,2026-04-17 03:42
"[건설·부동산 레이더] 롯데건설, 경기광주역 인근 1077세대 대단지 공급...",http://www.thevaluenews.co.kr/news/view.php?idx=198160,"Region: 경기 광주
Keyword: 롯데건설, 1077세대 대단지 공급
Signal: BULL

롯데건설이 경기 광주역 인근에 1077세대 규모의 대단지를 공급하며 지역 부동산 시장에 활기를 불어넣을 것으로 예상됩니다.",더밸류뉴스,Unknown,BULL,2026-04-17 03:41
"중국 경제, 세 가지 회복 신호?...중국증시 영향은?",http://www.choicenews.co.kr/news/articleView.html?idxno=163984,"Region: 중국
Keyword: 경제 회복, 증시
Signal: BULL

중국 경제가 세 가지 회복 신호를 보이고 있으며, 이는 중국 증시에 긍정적인 영향을 미칠 것으로 예상됩니다.",초이스경제,Unknown,BULL,2026-04-17 03:40
지역 내 상위권은 모두 초품아? 초품아 아파트 '메트로시티 자산 데시앙...,https://www.rcast.co.kr/news/articleView.html?idxno=30550,"**Region:** (기사 내 지역명 확인 필요)
**Keyword:** 초품아 아파트, 가격 상승
**Signal:** BULL

**요약:** '초품아' 단지가 지역 내에서 높은 가격 상승세를 보이며 경쟁 우위를 점하고 있다는 분석입니다. 이는 학군 프리미엄이 아파트 가격 결정에 중요한 요인으로 작용하고 있음을 시사합니다.",리얼캐스트,Unknown,BULL,2026-04-17 03:40
&quot;서초진흥 58층·신반포2차 48층&quot;...재건축 통합심의 통과,https://www.youthdaily.co.kr/news/article.html?no=217578,"Region: 서울 서초구, 강남구
Keyword: 재건축, 초고층, 통합심의
Signal: BULL

서초진흥아파트와 신반포2차아파트 재건축 사업이 통합 심의를 통과하며 각각 58층, 48층 초고층 단지로 탈바꿈할 전망입니다. 이는 강남권 재건축 사업에 긍정적인 신호로 작용할 것으로 보입니다.",Unknown,Unknown,BULL,2026-04-17 03:38
중국 1분기 경제성장률 5.0%...전망 상회 [상보],https://www.etoday.co.kr/news/view/2576339,"Region: 중국
Keyword: 경제성장률, 전망
Signal: BULL

중국 1분기 경제 성장률이 5.0%를 기록하며 시장 전망치를 상회했습니다. 이는 중국 경제의 회복세를 보여주는 긍정적인 신호로 해석됩니다.",이투데이,Unknown,BULL,2026-04-16 03:51
'양도세 중과' 앞두고 급매물 속출...서울 아파트 실거래가 지수 잠정치...,https://www.delighti.co.kr/news/articleView.html?idxno=115217,"**부동산 전문가 요약:**

Region: 서울
Keyword: 양도세 중과, 급매물, 아파트 실거래가
Signal: BEAR

**요약:**

'양도세 중과' 시행을 앞두고 서울 아파트 시장에서 급매물이 증가하고 있으며, 이로 인해 아파트 실거래가 지수 잠정치가 하락세를 보이고 있어 시장 하락 압력이 커지고 있습니다.",딜라이트닷넷,Unknown,BEAR,2026-04-16 03:50
"&quot;'화가 난다' 李대통령, 유예없다더니..2,3월 집 팔고 나니 폭등&quot;",https://www.ytn.co.kr/_ln/0102_202604161139372640,"Region: 한국
Keyword: 부동산 시장, 집값 폭등, 대통령 정책
Signal: BULL

이명박 대통령 재임 당시 부동산 정책의 유예 조치가 철회된 후 집값이 폭등하여 국민들의 불만이 고조되었습니다.",YTN,Unknown,BULL,2026-04-16 03:49
현대차·LG엔솔 美배터리 공장 이달 가동준비...생활경제에 미칠 영향은...,https://www.mhns.co.kr/news/articleView.html?idxno=745098,"Region: 미국
Keyword: 배터리 공장, 현대차, LG에너지솔루션, 생산, 생활경제 영향
Signal: BULL

현대차와 LG에너지솔루션이 미국 내 배터리 공장 가동을 준비하며 미국 전기차 생산 및 공급망 강화에 기여할 것으로 보입니다. 이는 전기차 가격 안정화 및 보급 확대에 긍정적인 영향을 미쳐 소비자들의 자동차 구매 부담을 줄이고 생활경제에 활력을 불어넣을 것으로 기대됩니다.",더쎈뉴스(The CEN News),Unknown,BULL,2026-04-16 03:49
中 3월 소매판매 1.7% 증가에 그쳐…내수 부진 지속,https://www.yna.co.kr/view/AKR20260416087700009?input=1195m,"Region: 중국
Keyword: 내수 부진, 소매판매 둔화
Signal: BEAR

중국의 3월 소매판매 증가율이 1.7%에 그치며 내수 부진이 지속되고 있음을 시사합니다. 이는 소비 심리 위축과 경기 둔화 가능성을 나타내며, 향후 중국 경제 전망에 부정적인 신호로 작용할 수 있습니다.",연합뉴스,Unknown,BEAR,2026-04-16 03:48
中 1분기 성장률 5% '전망치 상회'…전쟁 여파에 3월 지표는 둔화,https://www.newsworks.co.kr/news/articleView.html?idxno=837989,"Region: 중국
Keyword: GDP 성장률
Signal: BULL",뉴스웍스,Unknown,BULL,2026-04-16 03:47
'내수 부진 지속' 中 3월 소매판매 1.7% 증가에 그쳐,https://biz.sbs.co.kr/article_hub/20000304742?division=NAVER,"Region: 중국
Keyword: 소매판매 부진, 경기 둔화
Signal: BEAR

**요약:** 중국 3월 소매판매가 1.7% 증가에 그치며 내수 부진이 지속되고 있으며, 이는 전반적인 경기 둔화 신호로 해석될 수 있습니다.",Unknown,Unknown,BEAR,2026-04-16 03:47
AI·데이터 기반 공무원 업무 방식 바꾼다…인사업무 특화 모델 개발,https://www.etnews.com/20260415000412,"Region: 대한민국
Keyword: AI, 데이터, 공무원, 인사업무, 모델 개발
Signal: BULL

AI와 데이터 기반의 공무원 업무 방식 혁신을 위해 인사업무 특화 모델 개발이 추진됩니다. 이는 행정 효율성을 높이고 데이터 기반 의사결정을 강화하는 데 기여할 것으로 기대됩니다.",미래를 보는 창 - 전자신문,Unknown,BULL,2026-04-16 03:45
세계 최대 건설 붐 '데이터센터' 가주선 난항,https://www.koreadaily.com/article/20260415200109595,"Region: 캘리포니아
Keyword: 데이터센터 건설 붐, 지역사회 반발, 전력 수요, 물 부족
Signal: BEAR

**요약:**

캘리포니아에서 데이터센터 건설 붐이 예상외의 난관에 봉착했습니다. 지역사회는 전력 수요 급증과 물 부족 심화에 대한 우려를 표하며 건설 반대 목소리를 높이고 있어, 향후 데이터센터 개발에 제동이 걸릴 수 있습니다.",미주중앙일보,Unknown,BEAR,2026-04-16 03:44
中 1분기 5% 성장 사수했지만…전쟁發 수요 위축에 전망 '흐림',https://www.ajunews.com/view/20260416113644109,"Region: 중국
Keyword: 경제 성장, 수요 위축, 전망 불확실
Signal: BEAR

중국은 1분기 5% 성장률을 달성했지만, 전쟁으로 인한 수요 위축으로 향후 경제 전망이 불확실합니다.",아주경제,Unknown,BEAR,2026-04-16 03:43
"[아유경제_부동산] LH, 인천가정2지구 B2블록 308가구 공급… 올해 첫 공...",http://www.areyou.co.kr/news/articleView.html?idxno=93421,"Region: 인천
Keyword: LH, 공공분양, 아파트 공급
Signal: BULL

LH가 인천가정2지구 B2블록에서 올해 첫 공공분양 아파트 308가구를 공급합니다. 이는 실수요자들에게 내 집 마련의 기회를 제공하는 긍정적인 신호로 해석됩니다.",Unknown,Unknown,BULL,2026-04-16 03:42
"대구·경북 아파트값 ‘온도차’⋯경북 하락폭 확대, 전세는 소폭 상승",https://www.kbmaeil.com/article/20260416500257,"Region: 대구, 경북
Keyword: 아파트값, 전세, 하락폭 확대, 소폭 상승
Signal: BEAR

대구·경북 지역의 아파트값은 경북의 하락폭이 확대되며 전반적으로 하락세를 보이고 있습니다. 다만, 경북 지역의 아파트 전세는 소폭 상승하는 모습을 보였습니다.",경북매일,Unknown,BEAR,2026-04-16 03:41
"비트코인으로 주택 구매…패니매, 대출 담보 인정",https://www.koreadaily.com/article/20260415203354146,"Region: 미국
Keyword: 비트코인, 주택 담보대출
Signal: BULL

패니매(Fannie Mae)가 비트코인과 같은 암호화폐를 주택 담보대출의 담보로 인정하기로 하면서, 암호화폐 보유자들이 부동산 시장에 진입할 수 있는 새로운 길이 열렸습니다. 이는 향후 암호화폐 시장의 활용 범위를 넓히고 부동산 시장에 긍정적인 영향을 미칠 수 있는 신호입니다.",미주중앙일보,Unknown,BULL,2026-04-16 03:41
1분기 지방 아파트 분양 물량 17년만에 최저,https://www.mk.co.kr/article/12017475,"Region: 전국
Keyword: 분양 물량 감소, 지방 아파트, 17년 만에 최저
Signal: BEAR

**요약:**

1분기 지방 아파트 분양 물량이 17년 만에 최저치를 기록하며 부동산 시장의 약세 신호를 보이고 있습니다.",매일경제,Unknown,BEAR,2026-04-15 03:45
"부동산칼럼/ 청주 사직4구역 재개발 본격화, 59층 대단지와 구도심 변화...",http://www.dynews.co.kr/news/articleView.html?idxno=846754,"Region: 청주
Keyword: 사직4구역 재개발, 59층 대단지, 구도심 변화
Signal: BULL

청주 사직4구역 재개발이 본격화되면서 59층 초고층 아파트 단지가 들어설 예정이며, 이는 침체되었던 구도심에 활력을 불어넣을 것으로 기대됩니다.",동양일보,Unknown,BULL,2026-04-15 03:45
'서울 자가에 대기업' 부자공식 됐네…국민평형 사는 연소득 5억대 회사...,https://www.news1.kr/finance/general-finance/6137071,"Region: 서울
Keyword: 고소득, 자가 보유, 주택 구매 능력
Signal: BULL

정치/사건 기사가 아니므로 Signal은 BULL로 표시하며, 핵심 내용은 고소득층의 서울 자가 보유 및 주택 구매 능력 상승을 요약합니다.",뉴스1,Unknown,BULL,2026-04-15 03:44
"iM금융, 1Q 실적 방어선…대출 회복에 주주환원도 '기대감'",https://www.bloter.net/news/articleView.html?idxno=659530,"Region: 한국
Keyword: iM금융, 실적, 대출 회복, 주주환원
Signal: BULL

iM금융이 1분기 실적 방어에 성공했으며, 이는 대출 회복세와 주주환원에 대한 기대감을 높이고 있습니다.",블로터,Unknown,BULL,2026-04-15 03:44
대구 주택경기 전망 한 달 만에 급락,https://www.tbc.co.kr/news/view?pno=20260415084115AE08540&id=205465,"Region: 대구
Keyword: 주택 경기 전망
Signal: BEAR

대구 주택 경기 전망이 한 달 만에 급락하며 하락세를 보이고 있습니다. 이는 부동산 시장의 불확실성이 커지고 있음을 시사합니다.",Unknown,Unknown,BEAR,2026-04-15 03:43
"대신증권 &quot;한화의 한화솔루션 유상증자 120% 청약 긍정적, 8400억 청약금...",https://www.businesspost.co.kr/BP?command=article_view&num=435753,"Region: 대한민국
Keyword: 한화솔루션 유상증자, 대신증권
Signal: BULL

한화솔루션의 유상증자 청약률이 120%를 기록하며 8400억 원의 자금을 확보했습니다. 대신증권은 이러한 긍정적인 청약 결과를 한화솔루션 주가에 대한 강세 신호로 분석했습니다.",비즈니스포스트,Unknown,BULL,2026-04-15 03:43
"[데스크 칼럼] SK하이닉스가 쏘아올린 '10억대 성과급', 공대 살릴 기회...",https://www.newspim.com/news/view/20260415000528,"Region: 한국
Keyword: SK하이닉스, 성과급, 반도체 산업
Signal: BULL

SK하이닉스의 10억대 성과급 지급은 반도체 산업의 성과를 보여주며, 이는 공학 인재 육성과 관련 산업 발전에 긍정적인 영향을 미칠 것으로 기대됩니다.",뉴스핌,Unknown,BULL,2026-04-15 03:40
"부자 10명 중 4명 “올해 부동산 축소, 금융 확대 ‘리밸런싱’”",https://biz.heraldcorp.com/article/10717777?ref=naver,"Region: 한국
Keyword: 부동산, 금융, 자산 리밸런싱
Signal: BEAR

해당 기사는 부자들이 올해 부동산 자산을 줄이고 금융 상품 비중을 늘리는 '리밸런싱'을 계획하고 있다는 내용을 담고 있습니다. 이는 부동산 시장에 대한 부정적인 전망과 함께 금융 시장의 긍정적인 전망을 시사하는 것으로 해석됩니다.",헤럴드경제,Unknown,BEAR,2026-04-15 03:40
요즘 부자들 자산증식 방법은 &quot;부동산보다 금융에서 기회 찾아&quot; .... 희망...,http://www.worktoday.co.kr/news/articleView.html?idxno=83737,"Region: 대한민국
Keyword: 부동산, 금융, 자산증식, 부자
Signal: FLAT

최근 부자들은 부동산 투자보다는 금융 상품에서 자산 증식 기회를 더 많이 찾고 있으며, 이는 전통적인 부동산 투자에 대한 상대적 매력 감소를 시사합니다.",워크투데이,Unknown,FLAT,2026-04-15 03:39
"[生기업TALK] 마스턴투자운용, 대체투자시장의 헤게모니 장악력 시험대...",http://www.sisacast.kr/news/articleView.html?idxno=95063,"Region: 한국
Keyword: 마스턴투자운용, 대체투자, 헤게모니
Signal: FLAT",시사캐스트,Unknown,FLAT,2026-04-15 03:38
"[이더캐피탈] 샤프링크 CEO “기관 자본·AI·토큰화, 이더리움 위에 금...",https://www.tokenpost.kr/news/insights/349619,"Region: 글로벌
Keyword: 이더리움, 기관 자본, AI, 토큰화
Signal: BULL

**요약:**

샤프링크 CEO는 이더리움 생태계에 기관 자본 유입, AI 기술 접목, 자산 토큰화라는 세 가지 강력한 동인이 집중될 것으로 전망하며, 이는 이더리움의 가치 상승을 견인할 것이라고 강조했습니다. 이러한 요인들은 이더리움의 잠재력을 극대화하여 '황금기'를 맞이할 것이라고 전망합니다.",토큰포스트,Unknown,BULL,2026-04-15 03:37
[HOT 금융 트렌드] &quot;부동산 대신 금융…부자들 자산 운용 전략 바뀌었다...,http://www.bizwnews.com/news/articleView.html?idxno=133789,"Region: 한국
Keyword: 부동산, 금융, 자산 운용, 고액 자산가
Signal: FLAT

고액 자산가들의 자산 운용 전략이 부동산에서 금융 상품으로 변화하고 있으며, 이는 금리 인상, 부동산 시장 침체 등의 영향으로 분석됩니다. 저금리 시대의 수익률 감소와 불안정한 부동산 시장으로 인해 자산가들은 대체 투자처를 모색하며 금융 상품에 눈을 돌리고 있습니다. 이러한 변화는 향후 금융 시장과 자산 운용 트렌드에 중요한 영향을 미칠 것으로 예상됩니다.",비즈월드,Unknown,FLAT,2026-04-15 03:37
신현송 한은 총재 후보자 청문회…‘검머외’ 공방,https://m.skyedaily.com/news_view.html?ID=302478,"Region: 한국
Keyword: 금리, 통화정책, 한국은행
Signal: FLAT

신현송 한국은행 총재 후보자 청문회에서 '검머외'(검은 머리 외국인) 논란과 관련하여 통화정책 전문성 및 금리 결정 과정에 대한 공방이 오갔습니다. 후보자는 물가 안정과 금융 안정이라는 통화 정책의 목표를 강조하며 국회의원들의 질문에 답했습니다. 이번 청문회는 향후 한국은행의 통화정책 방향에 대한 시장의 관심을 모았습니다.",Unknown,Unknown,FLAT,2026-04-15 03:36
"동아대 부동산대학원·글로벌융합연구학회, ‘춘계학술대회’ 성료",https://www.busan.com/view/busan/view.php?code=2026041411144623150,"Region: 부산
Keyword: 부동산대학원, 학술대회
Signal: FLAT",부산일보,Unknown,FLAT,2026-04-14 03:45
북천안 산업단지 10분대 생활권 '천안 동일하이빌 파크레인' 3월 공급,https://www.g-enews.com/view.php?ud=202604132040279740edf69f862c_1,"Region: 천안
Keyword: 신규 아파트 공급, 산업단지 인접, 편의시설
Signal: BULL",글로벌이코노믹,Unknown,BULL,2026-04-14 03:43
"제도권 편입의 역설?...코인거래소, 대주주 지분 줄이고 '사업 재편' 가...",https://www.thepublic.kr/news/articleView.html?idxno=301015,"Region: 대한민국
Keyword: 코인 거래소, 사업 재편, 지분 매각
Signal: FLAT

코인 거래소들이 제도권 편입을 앞두고 대주주 지분을 줄이며 사업 재편에 나서고 있습니다. 이는 규제 강화에 대비하고 투자자 보호를 강화하려는 움직임으로 해석됩니다. 이번 사업 재편이 코인 시장에 미칠 영향은 중립적으로 전망됩니다.",더퍼블릭,Unknown,FLAT,2026-04-14 03:42
"영천시, 무인민원발급기 수수료 전면 무료화…도내 시 단위 최초",http://www.sisafocus.co.kr/news/articleView.html?idxno=358702,"Region: 영천시
Keyword: 무인민원발급기 수수료 무료화
Signal: FLAT

영천시가 도내 시 단위 최초로 무인민원발급기 이용 수수료를 전면 무료화하여 시민들의 행정 편의를 증진했습니다. 이번 조치는 시민들의 경제적 부담을 줄이고 행정 서비스 접근성을 높이는 긍정적인 효과를 가져올 것으로 기대됩니다.",시사포커스,Unknown,FLAT,2026-04-14 03:39
가계대출 역성장에도 잘나가는 4대 금융… 1분기 순이익 5조 넘길듯,https://www.munhwa.com/article/11582116?ref=naver,"Region: 국내
Keyword: 4대 금융지주, 1분기 순이익
Signal: BULL

가계대출 역성장에도 불구하고 4대 금융지주는 견조한 실적을 바탕으로 1분기 순이익 5조 원을 넘어설 것으로 예상됩니다. 이는 안정적인 이자 수익과 비이자 수익의 증가에 힘입은 결과로 분석됩니다.",문화일보,Unknown,BULL,2026-04-14 03:39
'과잉 생산' 밀어붙이던 중국인데…&quot;제발 멈춰달라&quot; SOS [차이나 워치],https://www.hankyung.com/article/202604149567i,"Region: 중국
Keyword: 부동산 시장, 과잉 생산, 침체
Signal: BEAR

중국 부동산 시장은 과잉 생산 우려와 함께 침체 신호를 보이고 있으며, 이는 투자자들에게 하락 압력으로 작용할 수 있습니다.",한국경제,Unknown,BEAR,2026-04-14 03:38
베트남 주요 인선 확정… 권력 재편 이후 국정 운영 본격화,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=80&CONTENTS_NO=2&bbsGbn=242&bbsSn=242&pNttSn=240431,"Region: 베트남
Keyword: 인선 확정, 국정 운영
Signal: FLAT

**요약:** 베트남이 주요 인선 작업을 마무리하며 권력 재편 이후 본격적인 국정 운영 체제에 돌입했습니다. 이번 인선은 향후 베트남의 정책 방향과 안정적인 국정 운영에 중요한 영향을 미칠 것으로 예상됩니다.",Unknown,Unknown,FLAT,2026-04-14 03:37
"[아유경제_부동산] 국토부, 새만금투자지원TF 본격 가동… 일자리ㆍ주거...",http://www.areyou.co.kr/news/articleView.html?idxno=93380,"Region: 새만금
Keyword: 투자 지원, 일자리, 주거
Signal: BULL",Unknown,Unknown,BULL,2026-04-14 03:36
'반값 요구' 동양레저에 선 그은 동양생명…협상 끝내 결렬,https://www.mhns.co.kr/news/articleView.html?idxno=744861,"Region: 전국
Keyword: 동양레저, 동양생명, 협상 결렬
Signal: BEAR

동양생명이 동양레저의 '반값 요구'를 거부하며 협상이 결렬되었으며, 이는 향후 동양레저의 재무 상태에 부정적인 영향을 미칠 가능성이 있습니다.",더쎈뉴스(The CEN News),Unknown,BEAR,2026-04-14 03:36
"송언석 “공급 확대, 무주택·실소유자 중심으로 부동산시장 정상화해야...",https://www.kbmaeil.com/article/20260413500195,"Region: 대한민국
Keyword: 부동산 공급 확대, 무주택·실소유자 중심 시장 정상화
Signal: BULL",경북매일,Unknown,BULL,2026-04-13 04:00
"'K-IB 2.0' 메리츠증권, '고수익 전략'으로 선두…리스크 관리 시험대",https://www.newstopkorea.com/news/articleView.html?idxno=44374,"Region: 국내
Keyword: 메리츠증권, K-IB 2.0, 고수익 전략
Signal: BULL

메리츠증권이 'K-IB 2.0' 전략을 통해 고수익을 달성하며 IB 시장 선두를 유지하고 있습니다. 하지만 이러한 고수익 전략이 리스크 관리 능력에 대한 시험대에 오르게 될지 주목됩니다.",뉴스톱,Unknown,BULL,2026-04-13 03:58
캠프 잭슨에 대웅그룹 품었다…'바이오산업 거점'[기업도시 의정부①],https://www.newsis.com/view/NISX20260409_0003584762,"Region: 의정부
Keyword: 바이오산업, 캠프 잭슨, 대웅그룹
Signal: BULL

의정부 캠프 잭슨 부지에 대웅그룹을 유치하며 바이오산업 거점으로 조성된다는 소식입니다. 이는 지역 경제 활성화와 신성장 동력 확보에 긍정적인 영향을 미칠 것으로 예상됩니다.",뉴시스,Unknown,BULL,2026-04-13 03:57
"빅밸류, 창사 이래 첫 흑자…매출 63억 ‘4년 연속 신기록’",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202604130855402090923,"Region: 대한민국
Keyword: 빅밸류, 흑자, 매출 신기록
Signal: BULL

빅밸류가 창사 이래 첫 흑자를 달성하며 매출 63억원을 기록, 4년 연속 신기록을 세웠습니다. 이는 회사 성장에 긍정적인 신호로 해석됩니다.",대한경제,Unknown,BULL,2026-04-13 03:56
"[1Q26 Preview]①KB국민은행, 가계대출 한파 속 '기업대출·마진 방어'…...",http://www.press9.kr/news/articleView.html?idxno=74923,"Region: 대한민국
Keyword: 가계대출, 기업대출, 금리
Signal: BEAR

KB국민은행은 1분기 가계대출 축소 속에서 기업대출 확대로 수익성을 방어하고 있으며, 금리 인상 추세에 따른 마진 관리에 집중할 것으로 예상됩니다.",PRESS9,Unknown,BEAR,2026-04-13 03:55
"[위클리오늘] 의정부시, 가축사육제한구역 지형도면 고시 완료",http://www.weeklytoday.com/news/articleView.html?idxno=770605,"[위클리오늘] 의정부시, 가축사육제한구역 지형도면 고시 완료

Region: 의정부시
Keyword: 가축사육제한구역, 지형도면 고시
Signal: FLAT",위클리오늘,Unknown,FLAT,2026-04-13 03:54
"'비규제 막차' 타는 구리시, 규제지역 지정 전 '하이니티 리버파크' 무순...",https://www.woodkorea.co.kr/news/articleView.html?idxno=88983,"Region: 구리시
Keyword: 하이니티 리버파크, 규제지역 지정 전 무순위 청약
Signal: BULL

**요약:** 구리시가 규제지역 지정 전에 '하이니티 리버파크'의 무순위 청약을 진행하며 수요자들이 몰리고 있다. 이는 비규제 지역의 마지막 기회를 잡으려는 움직임으로 풀이되며, 지역 부동산 시장에 긍정적인 신호로 작용할 것으로 보인다.",한국목재신문,Unknown,BULL,2026-04-13 03:53
"대우건설, 청주시 서원구 일원 ‘청주 푸르지오 씨엘리체’ 분양 일정 ...",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202604130124&t=NN,"Region: 청주시 서원구
Keyword: 청주 푸르지오 씨엘리체 분양
Signal: BULL",Unknown,Unknown,BULL,2026-04-13 03:51
"하노이시 아파트 시장, 고금리·고물가에 1분기 분양률 '뚝'…55% 전분기...",https://www.insidevina.com/news/articleView.html?idxno=42952,"Region: 하노이시
Keyword: 아파트 시장, 분양률 하락, 고금리, 고물가
Signal: BEAR

하노이시 아파트 시장이 고금리와 고물가 영향으로 1분기 분양률이 전분기 대비 55% 급감하며 약세를 보이고 있습니다.",인사이드비나,Unknown,BEAR,2026-04-13 03:50
李 비거주 1주택 대출규제 시사…野 “실수요자 부담 키운 규제의 덫”,https://www.asiatime.co.kr/article/20260413500183,"Region: 한국
Keyword: 부동산 대출 규제, 1주택 비거주자
Signal: BEAR

**요약:**

이재명 후보가 1주택 비거주자에 대한 대출 규제를 시사했지만, 야당은 실수요자에게 부담을 가중시키는 규제의 덫이라며 반발하고 있습니다. 이는 향후 부동산 시장의 대출 환경 변화에 대한 불확실성을 높이며, 매수 심리에 부정적인 영향을 미칠 수 있습니다.",아시아타임즈,Unknown,BEAR,2026-04-13 03:49
비조합원 대출 중단하는 상호금융…가계대출 관리 '고삐',https://news.tf.co.kr/read/economy/2312153.htm,"Region: 전국
Keyword: 상호금융, 가계대출, 비조합원 대출 중단
Signal: BEAR

정부의 가계대출 관리 강화 방침에 따라 상호금융권에서 비조합원의 신규 대출을 중단하는 등 대출 문턱을 높이고 있습니다. 이는 향후 가계대출 증가세 둔화 및 부동산 시장에 부정적인 영향을 미칠 수 있음을 시사합니다.",더팩트,Unknown,BEAR,2026-04-12 03:50
[단독]'1주택자 전세대출 14조' 만기연장 제한 타깃..배수진 친 정부,https://www.mt.co.kr/finance/2026/04/12/2026040916180227398,"Region: 대한민국
Keyword: 전세대출, 만기연장 제한, 1주택자
Signal: BEAR

정부가 1주택자 대상 전세대출의 만기 연장을 제한하여 약 14조원에 달하는 규모를 관리하겠다는 방침입니다. 이는 전세 시장 안정을 위한 규제 강화로 해석되며, 전세대출을 이용하는 1주택자들에게는 부담으로 작용할 수 있습니다.",머니투데이,Unknown,BEAR,2026-04-12 03:48
부울경 아파트 매매·전세 동반 상승… 산업단지 활기 띤 ‘울산’ 오름...,https://www.viva100.com/article/20260412500258,"Region: 부울경 (부산, 울산, 경남)
Keyword: 아파트 매매/전세 동반 상승, 산업단지 활기
Signal: BULL",브릿지경제,Unknown,BULL,2026-04-12 03:46
양도세 중과 앞두고 서울 아파트 거래 증가…비강남 15억 이하 주도,https://www.cbci.co.kr/news/articleView.html?idxno=567290,"Region: 서울
Keyword: 양도세 중과, 아파트 거래 증가, 15억 이하
Signal: BULL

양도세 중과를 앞두고 서울 아파트 거래량이 증가했으며, 특히 비강남 지역의 15억 이하 아파트가 거래 증가를 주도하고 있습니다. 이는 단기적인 매물 출회와 가격 상승 기대감이 작용한 결과로 해석됩니다.",CBC뉴스 | CBCNEWS,Unknown,BULL,2026-04-12 03:45
이 대통령 &quot;부동산 투기 '제로' 구현…얼마든 가능&quot;,https://www.busan.com/view/busan/view.php?code=2026041211513665293,"Region: 대한민국
Keyword: 부동산 투기 제로
Signal: BULL

이 대통령은 부동산 투기 제로를 달성할 수 있다고 강조했으며, 이는 정부의 강력한 의지를 보여주는 신호로 해석될 수 있습니다.",부산일보,Unknown,BULL,2026-04-12 03:44
가계대출 증가율 1% 안팎…은행 대출문 더 좁아진다,https://www.cstimes.com/news/articleView.html?idxno=701689,"Region: 대한민국
Keyword: 가계대출, 은행, 금리
Signal: BEAR

가계대출 증가율이 1% 안팎으로 둔화되면서 은행들의 대출 문턱이 더욱 높아질 것으로 예상됩니다. 이는 금리 인상 기조와 맞물려 부동산 시장에도 부정적인 영향을 미칠 수 있습니다.",컨슈머타임스(Consumertimes),Unknown,BEAR,2026-04-12 03:43
양도세 중과 앞두고 서울 아파트 거래 '막판 증가'…非강남·15억 이하 ...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=444746,"Region: 서울
Keyword: 양도세 중과, 아파트 거래 증가, 막판 매수
Signal: BULL

양도세 중과 시행을 앞두고 서울 아파트 거래량이 막판 증가세를 보이고 있으며, 특히 비강남 지역 및 15억 이하 주택 매물이 활발한 움직임을 보입니다.",핀포인트뉴스,Unknown,BULL,2026-04-12 03:43
[4월 3주 분양캘린더] 라클라체자이드파인 등 6151가구 분양,http://www.inews24.com/view/1959166,"Region: 전국
Keyword: 신규 분양, 아파트
Signal: BULL

4월 3주 전국에서 6151가구의 신규 아파트 분양이 예정되어 있어, 실수요자들에게 다양한 선택지를 제공할 것으로 보입니다.",아이뉴스24,Unknown,BULL,2026-04-12 03:42
"신현송 &quot;현 기준금리, 중립금리 중간 수준&quot;…동결 기조 유지 관측",https://www.hankookilbo.com/news/article/A2026041211390000361?did=NA,"Region: 한국
Keyword: 기준금리, 중립금리, 금리 동결
Signal: FLAT",한국일보,Unknown,FLAT,2026-04-12 03:40
